tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,movieId,imdbId,tmdbId,randomNumber,Budget,Box Office
tt1441951,Quartet,Quartet,2012,98,"Comedy,Drama,Music",99220,1441951,121826.0,0.02435440751617568,11000000.0,59520298
tt0458364,The Ex,Fast Track,2006,99,"Comedy,Romance",52867,458364,13171.0,0.02457018927795418,,3091922
tt4066836,Miles,Miles,2016,90,"Comedy,Drama,Family",170625,4066836,363056.0,0.0245836486456511,,2147000
tt1517489,Spy Kids 4-D: All the Time in the World,Spy Kids 4: All the Time in the World,2011,89,"Action,Adventure,Animation",89002,1517489,56288.0,0.02469173702721994,27000000.0,85564310
tt1853728,Django Unchained,Django Unchained,2012,165,"Drama,Western",99114,1853728,68718.0,0.024975643536142345,100000000.0,425368238
tt4621016,Ingrid Bergman: In Her Own Words,Jag är Ingrid,2015,114,"Biography,Documentary",163555,4621016,341106.0,0.025021000652481362,,137722
tt0222012,Hey Ram,Hey Ram,2000,186,"Crime,Drama,History",101664,222012,60579.0,0.02511040110244611,3900000.0,4900000
tt6511932,The Beach Bum,The Beach Bum,2019,95,Comedy,198153,6511932,441384.0,0.025350964985905722,5000000.0,4554065
tt1496025,Underworld: Awakening,Underworld: Awakening,2012,88,"Action,Fantasy,Horror",91974,1496025,52520.0,0.025744782602085126,70000000.0,160112671
tt0197384,Crime + Punishment in Suburbia,Crime + Punishment in Suburbia,2000,100,"Drama,Thriller",3900,197384,46119.0,0.026381520970546246,,26394
tt0473075,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,2010,116,"Action,Adventure,Fantasy",78105,473075,9543.0,0.026384154834077078,150000000.0,335154643
tt0402057,Beowulf & Grendel,Beowulf & Grendel,2005,104,"Action,Adventure,Drama",38294,402057,5471.0,0.026435076820894188,,92076
tt0387898,Caché (Hidden),Caché,2005,117,"Drama,Mystery,Thriller",36276,387898,445.0,0.026467897935877116,8731048.0,36000000
tt6578572,Ryuichi Sakamoto: Coda,Ryuichi Sakamoto: Coda,2017,100,"Documentary,Music",190705,6578572,473888.0,0.02647248752256648,,960212
tt0408345,Firewall,Firewall,2006,105,"Action,Crime,Thriller",43871,408345,9754.0,0.02648186242779016,45000000.0,82800000
tt5091108,About Love,O lyubvi,2017,97,"Drama,Romance,Thriller",186991,5091108,435901.0,0.026622025850605913,2000000.0,182710
tt0227538,Spy Kids,Spy Kids,2001,88,"Action,Adventure,Comedy",4232,227538,10054.0,0.0266858241608684,35000000.0,147934180
tt1646987,Wrath of the Titans,Wrath of the Titans,2012,99,"Action,Adventure,Fantasy",93766,1646987,57165.0,0.026844441205818192,150000000.0,301970083
tt0361500,Delgo,Delgo,2008,94,"Adventure,Animation,Comedy",64652,361500,20542.0,0.027127931730352772,40000000.0,694782
tt3172126,Undrafted,Undrafted,2016,90,"Comedy,Drama,Sport",161169,3172126,331393.0,0.02717056720850508,,5777
tt0361309,We Don't Live Here Anymore,We Don't Live Here Anymore,2004,101,"Drama,Romance",8813,361309,23601.0,0.027199537447977096,3000000.0,2037545
tt4468634,Certain Women,Certain Women,2016,107,Drama,163508,4468634,340487.0,0.027392144956244757,2000000.0,1215691
tt1786751,CBGB,CBGB,2013,102,"Crime,Drama,Music",114378,1786751,111479.0,0.027444455898131603,5000000.0,40400
tt1043635,Fast Track: No Limits,Fast Track: No Limits,2008,100,"Action,Sport,Thriller",117356,1043635,17143.0,0.02750024719337485,,1190456
tt1127715,Sin Nombre,Sin nombre,2009,96,"Adventure,Crime,Drama",68347,1127715,21191.0,0.02755558237276723,,5101756
tt0815236,She's Out of My League,She's Out of My League,2010,104,"Comedy,Romance",74946,815236,34016.0,0.027663318937714898,20000000.0,49779728
tt2357291,Rio 2,Rio 2,2014,101,"Adventure,Animation,Comedy",110655,2357291,172385.0,0.027796636153743948,103000000.0,500188435
tt1127884,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,2008,74,"Documentary,Music",150552,1127884,253353.0,0.027848879180568553,7000000.0,70642966
tt4057376,I Am Dragon,On - drakon,2015,110,"Adventure,Fantasy,Romance",167644,4057376,370964.0,0.028161363809637407,18000000.0,10495305
tt3263946,Trial by Fire,Trial by Fire,2018,127,"Biography,Drama",201747,3263946,481880.0,0.028723980215303535,,130000
tt0285728,Dahmer,Dahmer,2002,101,"Biography,Crime,Drama",8062,285728,25853.0,0.02880035849191742,250000.0,144008
tt0387575,Seed of Chucky,Seed of Chucky,2004,87,"Comedy,Fantasy,Horror",8967,387575,11249.0,0.029034909274746723,12000000.0,24829644
tt8119752,Gonjiam: Haunted Asylum,Gon-ji-am,2018,95,Horror,187959,8119752,508642.0,0.029139851677027706,,21041950
tt1261047,Gulaal,Gulaal,2009,140,"Crime,Drama,Thriller",133697,1261047,21625.0,0.029145678112362017,490000.0,2000000
tt3369806,Max,Max,2015,111,"Adventure,Drama,Family",135135,3369806,272878.0,0.02925729345172612,20000000.0,43967255
tt3348730,Jigsaw,Jigsaw,2017,92,"Crime,Horror,Mystery",176937,3348730,298250.0,0.029316721657172806,10000000.0,102952888
tt2720680,The Salvation,The Salvation,2014,92,"Action,Drama,Thriller",115216,2720680,266285.0,0.02937647452135972,10500000.0,1363964
tt0376541,Closer,Closer,2004,104,"Drama,Romance",8981,376541,2288.0,0.029424660269737335,27000000.0,115505027
tt0901476,Bride Wars,Bride Wars,2009,89,"Comedy,Romance",65585,901476,10521.0,0.029515878049092725,30000000.0,114663461
tt0806027,Blood: The Last Vampire,Blood: The Last Vampire,2009,91,"Action,Adventure,Fantasy",73488,806027,1450.0,0.0296877541680155,30000000.0,5874530
tt0457430,Pan's Labyrinth,El laberinto del fauno,2006,118,"Drama,Fantasy,War",48394,457430,1417.0,0.02969045619896804,19000000.0,83258226
tt0758053,Saawariya,Saawariya,2007,142,"Drama,Musical,Romance",58933,758053,16283.0,0.029834907293530888,12500000.0,34750000
tt1152822,Freakonomics,Freakonomics,2010,93,Documentary,89102,1152822,43942.0,0.030080814069366912,3000000.0,103735
tt3417422,Drishyam,Drishyam,2013,160,"Crime,Drama,Thriller",120311,3417422,244049.0,0.030163831495849225,750000.0,12000000
tt2710368,Final: The Rapture,Final: The Rapture,2013,90,Thriller,120200,2710368,224903.0,0.03022296265212554,,92100
tt5834262,Hotel Artemis,Hotel Artemis,2018,94,"Action,Crime,Drama",189241,5834262,406761.0,0.030580444252081618,15000000.0,12371132
tt4935418,Baskin,Baskin,2015,97,"Crime,Drama,Fantasy",144224,4935418,334394.0,0.03064122002722114,350000.0,318155
tt0795351,Case 39,Case 39,2009,109,"Horror,Mystery,Thriller",76030,795351,28355.0,0.030782708176885998,27000000.0,29000000
tt2018086,Camille Claudel 1915,Camille Claudel 1915,2013,95,"Biography,Drama",112062,2018086,110428.0,0.03087359643220089,3512454.0,115860
tt1433108,Faster,Faster,2010,98,"Action,Crime,Drama",82744,1433108,41283.0,0.031104822793352693,24000000.0,23081726
tt2203308,Aashiqui 2,Aashiqui 2,2013,132,"Drama,Music,Musical",117310,2203308,192558.0,0.03141099772293865,1300000.0,16000000
tt0476643,The Bubble,Ha-Buah,2006,117,"Comedy,Drama,Romance",55132,476643,15976.0,0.03160580389982659,1500000.0,1029926
tt0195685,Erin Brockovich,Erin Brockovich,2000,131,"Biography,Drama",3408,195685,462.0,0.03165747404234709,52000000.0,256271286
tt1620935,Bleed for This,Bleed for This,2016,117,"Biography,Drama,Sport",166721,1620935,332979.0,0.03165819169257178,6000000.0,6174491
tt0379865,Leatherheads,Leatherheads,2008,114,"Comedy,Drama,Romance",58839,379865,4942.0,0.0318314939344827,58000000.0,41299492
tt1107828,Korolyov,Korolyov,2007,130,"Biography,Drama",171205,1107828,220669.0,0.03202105993825399,6000000.0,31000
tt3460252,The Hateful Eight,The Hateful Eight,2015,168,"Crime,Drama,Mystery",128360,3460252,273248.0,0.03220366386507478,44000000.0,155760117
tt0469494,There Will Be Blood,There Will Be Blood,2007,158,Drama,56782,469494,7345.0,0.03236014728599668,25000000.0,77208711
tt2080374,Steve Jobs,Steve Jobs,2015,122,"Biography,Drama",136562,2080374,321697.0,0.03236570782915604,30000000.0,34441873
tt0499596,What the Bleep!?: Down the Rabbit Hole,What the Bleep!?: Down the Rabbit Hole,2006,156,"Documentary,Drama",152143,499596,24654.0,0.03242880953840255,,138913
tt0315642,Wazir,Wazir,2016,103,"Action,Crime,Drama",150342,315642,275269.0,0.032431816957246284,5200000.0,9200000
tt1034320,Private Valentine: Blonde & Dangerous,Major Movie Star,2008,98,"Adventure,Comedy,Drama",121211,1034320,15616.0,0.03254509127811189,30000000.0,103971
tt1790885,Zero Dark Thirty,Zero Dark Thirty,2012,157,"Drama,History,Thriller",98961,1790885,97630.0,0.03276508850694426,40000000.0,132820716
tt0312004,Wallace & Gromit: The Curse of the Were-Rabbit,The Curse of the Were-Rabbit,2005,85,"Adventure,Animation,Comedy",38038,312004,533.0,0.03277148391160534,30000000.0,192610372
tt2011971,Monsieur Lazhar,Monsieur Lazhar,2011,95,"Comedy,Drama",92643,2011971,78480.0,0.03287401747195984,,6581915
tt0259446,My Big Fat Greek Wedding,My Big Fat Greek Wedding,2002,95,"Comedy,Drama,Romance",5299,259446,8346.0,0.03300742093642872,5000000.0,368744044
tt0250371,The Other Side of Heaven,The Other Side of Heaven,2001,113,"Adventure,Biography,Drama",6311,250371,16651.0,0.033038372792629334,7000000.0,4720371
tt1535616,The Divide,The Divide,2011,112,"Drama,Horror,Sci-Fi",91972,1535616,38541.0,0.033085536275502925,3000000.0,22000
tt0453548,Snow Angels,Snow Angels,2007,107,"Crime,Drama,Romance",58492,453548,14054.0,0.033249270386225604,,414404
tt1634121,Intruders,Intruders,2011,100,"Fantasy,Horror,Thriller",91694,1634121,63207.0,0.03326824575270271,13000000.0,3012210
tt0240515,Freddy Got Fingered,Freddy Got Fingered,2001,87,Comedy,4255,240515,13166.0,0.0334897971084559,14000000.0,14343028
tt6866224,The Hummingbird Project,The Hummingbird Project,2018,111,"Drama,Thriller",195561,6866224,489243.0,0.03364225682137645,,876980
tt0249516,Foodfight!,Foodfight!,2012,91,"Action,Adventure,Animation",120222,249516,116977.0,0.033647997019714326,65000000.0,73706
tt0204350,Poor White Trash,Poor White Trash,2000,85,"Comedy,Crime",101823,204350,44895.0,0.03403749403735978,1200000.0,1404
tt0376105,Racing Stripes,Racing Stripes,2005,102,"Adventure,Comedy,Drama",31223,376105,6439.0,0.03408449742749464,30000000.0,90754475
tt2608732,TPB AFK: The Pirate Bay Away from Keyboard,TPB AFK: The Pirate Bay Away from Keyboard,2013,85,Documentary,100745,2608732,50275.0,0.034279042376885616,,34664
tt0993789,A Christmas Tale,Un conte de Noël,2008,152,"Comedy,Drama",63446,993789,8892.0,0.034351344383404925,,7356393
tt1235124,Dorian Gray,Dorian Gray,2009,112,"Drama,Fantasy,Mystery",74868,1235124,23488.0,0.0344060810379716,,4706919
tt2788556,Gemma Bovery,Gemma Bovery,2014,99,"Comedy,Drama,Romance",136926,2788556,272435.0,0.03460009361512961,9700000.0,154701
tt6663582,The Spy Who Dumped Me,The Spy Who Dumped Me,2018,117,"Action,Adventure,Comedy",189331,6663582,454992.0,0.03470161906049307,40000000.0,33562069
tt0360016,Standing Still,Standing Still,2005,90,"Comedy,Drama,Romance",45527,360016,14167.0,0.03476142836869012,1700000.0,12762
tt3416744,The End of the Tour,The End of the Tour,2015,106,"Biography,Drama",127114,3416744,249688.0,0.035073826497102,,3002884
tt1473074,Mammuth,Mammuth,2010,92,"Comedy,Drama",87992,1473074,37832.0,0.03508590430314795,3000000.0,7100000
tt6495770,Action Point,Action Point,2018,85,Comedy,189205,6495770,454283.0,0.03510670994164933,19000000.0,5059608
tt0206917,The Man Who Cried,The Man Who Cried,2000,100,"Drama,Music,Romance",4313,206917,29572.0,0.03522784379453303,20170000.0,729391
tt0416212,The Secret Life of Bees,The Secret Life of Bees,2008,114,Drama,62553,416212,12837.0,0.03540965539084884,11000000.0,38105395
tt1726669,Killer Joe,Killer Joe,2011,102,"Crime,Drama,Thriller",95761,1726669,73567.0,0.03545208550266232,10000000.0,4633668
tt0379976,Savage Grace,Savage Grace,2007,97,Drama,59729,379976,10822.0,0.035768166939410095,4600000.0,1432799
tt0279778,Divine Secrets of the Ya-Ya Sisterhood,Divine Secrets of the Ya-Ya Sisterhood,2002,116,Drama,5415,279778,9583.0,0.035951275126733684,27000000.0,73839240
tt5442456,24 Hours to Live,24 Hours to Live,2017,93,"Action,Sci-Fi,Thriller",180037,5442456,470114.0,0.0360178862770667,,5805201
tt2126357,Second Act,Second Act,2018,103,"Comedy,Drama,Romance",196341,2126357,503616.0,0.0360531859550538,16000000.0,72282227
tt8781414,Freaks,Freaks,2018,105,"Drama,Mystery,Sci-Fi",203934,8781414,539892.0,0.03608304911150817,,333593
tt0796307,Under the Same Moon,La misma luna,2007,106,"Adventure,Drama",58706,796307,32579.0,0.03632873437583661,,23311391
tt1946347,Gladiators of Rome,Gladiatori di Roma,2012,94,"Adventure,Animation,Comedy",181321,1946347,137548.0,0.03640692075182517,40000000.0,10079201
tt1305806,The Secret in Their Eyes,El secreto de sus ojos,2009,129,"Drama,Mystery,Romance",71033,1305806,25376.0,0.03655210358461092,2000000.0,33965843
tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92,"Adventure,Animation,Comedy",109846,864835,82703.0,0.036615705807564236,145000000.0,272912430
tt3488710,The Walk,The Walk,2015,123,"Action,Adventure,Biography",138208,3488710,285783.0,0.036650814815313404,35000000.0,61181942
tt1340800,Tinker Tailor Soldier Spy,Tinker Tailor Soldier Spy,2011,122,"Drama,Mystery,Thriller",89753,1340800,49517.0,0.03673823821475297,30000000.0,80630608
tt0473367,Jaane Tu,Jaane Tu... Ya Jaane Na,2008,155,"Comedy,Drama,Romance",153788,473367,14467.0,0.03677356759887962,2300000.0,11100000
tt0350261,An Unfinished Life,An Unfinished Life,2005,108,"Drama,Family,Romance",37475,350261,1947.0,0.03679480545177871,30000000.0,18618284
tt0425210,Lucky Number Slevin,Lucky Number Slevin,2006,110,"Crime,Drama,Thriller",44665,425210,186.0,0.036852771423461106,27000000.0,56308881
tt1007028,Zack and Miri Make a Porno,Zack and Miri Make a Porno,2008,101,"Comedy,Romance",62434,1007028,10358.0,0.03704044096762682,24000000.0,42105111
tt1152836,Public Enemies,Public Enemies,2009,140,"Biography,Crime,Drama",69640,1152836,11322.0,0.037073628859734864,100000000.0,214104620
tt1132620,The Girl with the Dragon Tattoo,Män som hatar kvinnor,2009,152,"Crime,Drama,Mystery",67255,1132620,15472.0,0.03709487096766517,13000000.0,109421911
tt0427152,Dinner for Schmucks,Dinner for Schmucks,2010,114,Comedy,79428,427152,38778.0,0.03735274949614009,69000000.0,86387857
tt0462335,High-Rise,High-Rise,2015,119,"Drama,Sci-Fi",142420,462335,254302.0,0.03761413236207367,,346472
tt1038686,Legion,Legion,2010,100,"Action,Fantasy,Horror",73929,1038686,22894.0,0.037667139984340015,26000000.0,67918658
tt0442207,Locked Out,Enfermés dehors,2006,90,Comedy,98277,442207,13728.0,0.037767095621164204,6515167.0,3666789
tt1549589,Elles,Elles,2011,99,Drama,100529,1549589,85545.0,0.038015298816572174,4000000.0,911466
tt1055292,Life as We Know It,Life as We Know It,2010,115,"Comedy,Drama,Romance",80860,1055292,38408.0,0.038144662837451326,38000000.0,105734416
tt1396218,Mr. Popper's Penguins,Mr. Popper's Penguins,2011,94,"Comedy,Family,Fantasy",87483,1396218,58224.0,0.03848300964446061,55000000.0,187361754
tt0132245,Driven,Driven,2001,116,"Action,Drama,Sport",4265,132245,10477.0,0.038551839337380045,94000000.0,54744738
tt1796657,How Not to Rescue a Princess,Tri bogatyrya i Shamakhanskaya tsaritsa,2010,75,"Adventure,Animation,Comedy",166765,1796657,52939.0,0.03859494036616118,3000000.0,19010585
tt0328107,Man on Fire,Man on Fire,2004,146,"Action,Crime,Drama",7445,328107,9509.0,0.038618429108441044,70000000.0,130293714
tt3863552,Bajrangi Bhaijaan,Bajrangi Bhaijaan,2015,163,"Action,Adventure,Comedy",139148,3863552,348892.0,0.0388595137341039,13000000.0,150000000
tt4555426,Darkest Hour,Darkest Hour,2017,125,"Biography,Drama,History",179817,4555426,399404.0,0.03918906278154466,30000000.0,150847207
tt1863347,What Else Men Talk About,O chyom eshchyo govoryat muzhchiny,2011,95,Comedy,147282,1863347,83456.0,0.03933539411916387,,17808683
tt2377938,Special 26,Special Chabbis,2013,144,"Crime,Drama,Thriller",105343,2377938,165904.0,0.03936997253963703,7100000.0,18000000
tt0343624,Eila,Eila,2003,94,Drama,85966,343624,54354.0,0.03962423447002261,1090912.0,60
tt2370248,Short Term 12,Short Term 12,2013,96,Drama,104944,2370248,169813.0,0.03974545202562729,,1600000
tt2355495,Barefoot,Barefoot,2014,90,"Comedy,Drama,Romance",109853,2355495,242042.0,0.03981944045945107,6000000.0,15071
tt0318627,Resident Evil: Apocalypse,Resident Evil: Apocalypse,2004,94,"Action,Horror,Sci-Fi",8861,318627,1577.0,0.03994869581603799,45000000.0,129394835
tt0422091,Dhoom,Dhoom,2004,129,"Action,Crime,Drama",107707,422091,17478.0,0.04028687139291298,1500000.0,12000000
tt0211915,Amélie,Le fabuleux destin d'Amélie Poulain,2001,122,"Comedy,Romance",4973,211915,194.0,0.04040449554242498,10000000.0,173921954
tt1195478,The Five-Year Engagement,The Five-Year Engagement,2012,124,"Comedy,Romance",94266,1195478,72207.0,0.040453611356721875,30000000.0,54169363
tt1130988,JCVD,JCVD,2008,97,"Action,Comedy,Crime",63222,1130988,13672.0,0.040571154282261324,6000000.0,276891
tt0278488,How High,How High,2001,93,"Comedy,Fantasy",4989,278488,8386.0,0.04079303658585953,12000000.0,31155435
tt0303361,May,May,2002,93,"Comedy,Drama,Horror",6063,303361,10894.0,0.040878038153105756,500000.0,150277
tt6499752,Upgrade,Upgrade,2018,100,"Action,Sci-Fi,Thriller",189203,6499752,500664.0,0.040963134063912054,5000000.0,16593554
tt0848228,The Avengers,The Avengers,2012,143,"Action,Adventure,Sci-Fi",89745,848228,24428.0,0.04147317190082567,220000000.0,1518815515
tt10039344,Countdown,Countdown,2019,90,"Horror,Thriller",207890,10039344,599975.0,0.041479476490586364,6500000.0,48021766
tt3112654,Mea culpa,Mea culpa,2014,90,"Action,Crime,Thriller",132551,3112654,248611.0,0.04155062649130381,,3736775
tt0433442,The Return,The Return,2006,85,"Horror,Mystery,Thriller",49205,433442,10093.0,0.041600280251027466,15000000.0,11992014
tt0255477,Pinocchio,Pinocchio,2002,108,"Comedy,Family,Fantasy",5990,255477,10599.0,0.04161101661018918,40000000.0,41323171
tt3508840,The Assassin,Cìkè Niè Yinniáng,2015,105,"Action,Drama,History",142386,3508840,253450.0,0.041981233543285534,15000000.0,632542
tt2476154,Grand Masti,Grand Masti,2013,137,"Comedy,Drama,Thriller",105084,2476154,220714.0,0.042014875403869834,4900000.0,19000000
tt0962736,The Young Victoria,The Young Victoria,2009,105,"Biography,Drama,History",68269,962736,18320.0,0.042025519519512944,35000000.0,29196409
tt0241527,Harry Potter and the Sorcerer's Stone,Harry Potter and the Sorcerer's Stone,2001,152,"Adventure,Family,Fantasy",4896,241527,671.0,0.04254705720113172,125000000.0,976475550
tt0448134,Sunshine,Sunshine,2007,107,"Sci-Fi,Thriller",52328,448134,1272.0,0.04265659654408693,50000000.0,34806812
tt5814534,Spies in Disguise,Spies in Disguise,2019,102,"Action,Adventure,Animation",204694,5814534,431693.0,0.04294377083536727,100000000.0,171616764
tt0361322,Assisted Living,Assisted Living,2003,78,"Comedy,Drama",31680,361322,193704.0,0.0430502144339584,500.0,41
tt1742336,Your Sister's Sister,Your Sister's Sister,2011,90,"Comedy,Drama,Romance",95135,1742336,84355.0,0.04307309853154995,125000.0,3242802
tt1757742,Apartment 143,Emergo,2011,80,"Horror,Thriller",96634,1757742,97795.0,0.043156039853877504,,4132000
tt1477834,Aquaman,Aquaman,2018,143,"Action,Adventure,Fantasy",143347,1477834,297802.0,0.04332233245585637,160000000.0,1148461807
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,Diary of a Wimpy Kid: Rodrick Rules,2011,100,"Comedy,Family",86014,1650043,60307.0,0.0436662689309677,21000000.0,72526996
tt2678948,Jilla,Jilla,2014,185,"Action,Crime,Drama",187905,2678948,246087.0,0.04385509722972525,8000000.0,18000000
tt0368008,The Manchurian Candidate,The Manchurian Candidate,2004,129,"Drama,Mystery,Sci-Fi",8781,368008,14462.0,0.04389591601902665,80000000.0,96105964
tt1536537,What Happened to Monday,What Happened to Monday,2017,123,"Action,Crime,Fantasy",173925,1536537,406990.0,0.04406229852021737,20000000.0,27975429
tt6304162,Loveless,Nelyubov,2017,127,Drama,172009,6304162,429174.0,0.04411359786130553,,3925992
tt5968394,Captive State,Captive State,2019,109,"Action,Horror,Sci-Fi",199073,5968394,429471.0,0.04425401118084571,25000000.0,5958315
tt8106592,The Proposal,The Proposal,2018,86,Documentary,194508,8106592,511910.0,0.04431991109381639,,11573
tt0810951,Look,Look,2007,102,"Comedy,Crime,Drama",105575,810951,17025.0,0.044342579741286525,,16136
tt3157466,The Anderssons Rock the Mountains,Sune i fjällen,2014,91,"Comedy,Family",133401,3157466,313096.0,0.04436847188148518,,6779794
tt2402927,Carol,Carol,2015,118,"Drama,Romance",133645,2402927,258480.0,0.04470528985679034,11800000.0,40272135
tt0326806,Civil Brand,Civil Brand,2002,95,"Crime,Drama,Thriller",6697,326806,30246.0,0.04501194939747777,500000.0,243347
tt2400463,The Invitation,The Invitation,2015,100,"Drama,Mystery,Thriller",143657,2400463,306947.0,0.04503252988769735,1000000.0,354835
tt0355742,Manmadhudu,Manmadhudu,2002,142,"Comedy,Romance",187621,355742,81083.0,0.04513429269917868,,37000
tt1800246,That Awkward Moment,That Awkward Moment,2014,94,"Comedy,Romance",109483,1800246,225565.0,0.045140789289475736,8000000.0,45640143
tt1324055,The Mill and the Cross,Mlyn i krzyz,2011,92,"Drama,History",91952,1324055,57829.0,0.045290379759922894,,342519
tt4698684,Hunt for the Wilderpeople,Hunt for the Wilderpeople,2016,101,"Adventure,Comedy,Drama",152970,4698684,371645.0,0.04537534813864019,2500000.0,23200000
tt0331953,Club Dread,Club Dread,2004,104,"Comedy,Horror,Mystery",7319,331953,11217.0,0.04542405524959281,8500000.0,5001655
tt0179098,Moonlight Mile,Moonlight Mile,2002,117,"Drama,Romance",5625,179098,31005.0,0.04560930208539393,21000000.0,10011050
tt2103281,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,2014,130,"Action,Adventure,Drama",112623,2103281,119450.0,0.0459141011538442,170000000.0,710644566
tt0403358,Night Watch,Nochnoy dozor,2004,114,"Action,Fantasy,Horror",31804,403358,3040.0,0.04594419125184035,10000000.0,50336279
tt0311519,The Man Without a Past,Mies vailla menneisyyttä,2002,97,"Comedy,Drama,Romance",6286,311519,7294.0,0.04625094748623415,,921
tt0308363,Waiting for Happiness,Heremakono,2002,90,"Drama,Music",91306,308363,47226.0,0.046351372664709456,,7406
tt0479528,Rogue,Rogue,2007,99,"Action,Drama,Horror",60471,479528,13022.0,0.046470664494347,20000000.0,4609644
tt0492389,Furry Vengeance,Furry Vengeance,2010,92,"Comedy,Family",77820,492389,35169.0,0.046718539167134754,35000000.0,36236710
tt2226597,The Mountain Between Us,The Mountain Between Us,2017,112,"Action,Adventure,Drama",176355,2226597,290512.0,0.04685162781613639,35000000.0,62832209
tt1817676,Girl in Progress,Girl in Progress,2012,93,"Comedy,Drama",97662,1817676,82618.0,0.04685656342988975,5000000.0,4709246
tt0274497,The Ignorant Fairies,Le fate ignoranti,2001,106,"Drama,Romance",5614,274497,23550.0,0.04705506929088543,,215339
tt5813916,The Mountain II,Dag II,2016,135,"Action,Drama,War",182993,5813916,427008.0,0.0471402531129389,670000.0,11378898
tt1285309,The Joneses,The Joneses,2009,96,"Comedy,Drama",79946,1285309,41479.0,0.04728597591539796,10000000.0,7022728
tt8963708,And Then We Danced,And Then We Danced,2019,113,"Drama,Romance",201993,8963708,597088.0,0.0473264293453568,,416167
tt0403933,Chasing Ghosts,Chasing Ghosts,2005,119,"Crime,Drama,Mystery",188763,403933,41726.0,0.04748868709351772,2000000.0,1102000
tt3079380,Spy,Spy,2015,120,"Action,Comedy",134368,3079380,238713.0,0.047544241998616066,65000000.0,235666219
tt0312528,The Cat in the Hat,The Cat in the Hat,2003,82,"Adventure,Comedy,Family",6951,312528,10588.0,0.047747481002511694,109000000.0,133818283
tt2385104,D-Day,D-Day,2013,153,"Action,Thriller",103641,2385104,206851.0,0.04781299718323251,3900000.0,5600000
tt0247196,Before Night Falls,Before Night Falls,2000,133,"Biography,Drama,Romance",4021,247196,5001.0,0.047836279807129234,,8524534
tt0756727,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),2010,116,"Biography,Documentary,Music",83332,756727,53079.0,0.04787942971092696,,28200
tt4846340,Hidden Figures,Hidden Figures,2016,127,"Biography,Drama,History",166643,4846340,381284.0,0.047949369157172406,25000000.0,230698791
tt0970452,Solomon Kane,Solomon Kane,2009,104,"Action,Adventure,Fantasy",77540,970452,32985.0,0.04827641427192286,45000000.0,19652185
tt4217392,Kung Fu Yoga,Gong fu yu jia,2017,107,"Action,Adventure,Comedy",167838,4217392,383785.0,0.04848317886141251,65000000.0,254212245
tt1657501,The Golden Mean,Zolotoe sechenie,2010,90,"Adventure,Mystery",196235,1657501,135902.0,0.04873111942987596,,62811
tt1872181,The Amazing Spider-Man 2,The Amazing Spider-Man 2,2014,142,"Action,Adventure,Fantasy",110553,1872181,102382.0,0.04882650415170375,200000000.0,708962323
tt6774212,Aiyaary,Aiyaary,2018,157,"Action,Drama,Thriller",184551,6774212,493620.0,0.048992632507373846,9150000.0,41000000
tt1028528,Death Proof,Death Proof,2007,127,"Action,Thriller",53519,1028528,1991.0,0.04936159266833062,25000000.0,30207393
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),2014,119,"Comedy,Drama",112183,2562232,194662.0,0.04942351472804918,18000000.0,103215094
tt1067774,Monte Carlo,Monte Carlo,2011,109,"Adventure,Comedy,Family",88108,1067774,59860.0,0.04961495252227888,20000000.0,39782683
tt4425200,John Wick: Chapter 2,John Wick: Chapter 2,2017,122,"Action,Crime,Thriller",168248,4425200,324552.0,0.050055272649055516,40000000.0,171539887
tt0248408,Manitou's Shoe,Der Schuh des Manitu,2001,87,"Comedy,Western",173627,248408,8366.0,0.050170984166555854,,75675074
tt0292490,Dil Chahta Hai,Dil Chahta Hai,2001,183,"Comedy,Drama,Romance",27518,292490,14752.0,0.05026827527397015,2079000.0,4099000
tt0318974,The Alamo,The Alamo,2004,137,"Drama,History,War",7379,318974,10733.0,0.05035328848319243,145000000.0,25819961
tt0283160,Extreme Ops,Extreme Ops,2002,93,"Action,Adventure,Thriller",5880,283160,15074.0,0.050372557461572987,40000000.0,10959475
tt0206634,Children of Men,Children of Men,2006,109,"Action,Sci-Fi,Thriller",48774,206634,9693.0,0.050474198758252986,76000000.0,70595464
tt0490166,London to Brighton,London to Brighton,2006,85,"Crime,Drama,Thriller",49330,490166,14823.0,0.050498096522128444,,449681
tt0892375,U2,U2 3D,2007,85,"Documentary,Music",57970,892375,37003.0,0.050603641976791125,15000000.0,22730842
tt0780571,Mr. Brooks,Mr. Brooks,2007,120,"Crime,Drama,Thriller",53129,780571,3432.0,0.05073279023396082,20000000.0,41637263
tt6487050,May it Last: A Portrait of the Avett Brothers,May It Last: A Portrait of the Avett Brothers,2017,104,"Documentary,Music",184379,6487050,438522.0,0.051452428217991675,,725286
